"ID";"Nimi";"Kokoelma";"Yleislaji";"Tyyppi";"Muistiinpanija";"Vuosi";"Sivu";"Tahtilaji";"Sävellaji";"Pitäjä";"Kylä";"Maakunta";"Lääni";"Sanat";"Kirjahuomiot";"Kommentit";"Samanlaisuus";"Intervalli";"Melodian suunta"
"kt1_0304";"Kasakan valssi";"Kansantanssit";"Venäläis-tansseja";"";"I. J. Inberg";"1857";"285";"2/4";"G";"Loviisa";"";"Itä-Uusimaa";"Etelä-Suomen lääni";"";"";"";"";"+2+2+1+2-1+1+2-2+5-12+2+2+1+2-1+1+2-2-7+2+2+1+2-1+1+2-2+5-12+2+2+1+2-1+1+2-2+4+3-3-4+5-1+1+2+2-4-1+3-3-4+4+1+2-2+0-1+3-3-4+5-1+1+2+2-4-1+3-3-4+4+1+2-2+0";"uuuuduududuuuuduudduuuuduududuuuuduuduudduduuuddudduuudrdudduduuuddudduuudr"
"kt1_0305";"Ryssää";"Kansantanssit";"Venäläis-tansseja";"";"K. V. Hanel";"1876";"285";"2/4";"D";"Savo";"";"Etelä-Savo";"Itä-Suomen lääni";"";"";"";"";"+0+2+2+1-8+1+4-2-2+2+2+2+1-8+1+2+0+2+2+1-8+1+4-2-2+2+2+2+1-8+1-1+3-3+3-3+3-3+3-7+2+2+1+0-1+3-3+3-3+3-3+3-7+2+2+1-1+3-3+3-3+3-3+3-7+2+2+1+0-1+3-3+3-3+3-3+3-7+2+2+1";"ruuuduudduuuuduuruuuduudduuuududududududuuurdududududuuudududududuuurdududududuuu"
"kt1_0306";"Pikku ryssää";"Kansantanssit";"Venäläis-tansseja";"";"Martti Bålman/ K. V. Hanel";"1876";"286";"2/4";"Bb";"Wiitasaari(Viitasaari)";"";"Keski-Suomi";"Länsi-Suomen lääni";"";"";"";"";"-2-2-1+3-2+4-4+4-4+4-4+4-2+3-3+3-6+3-3+3-2+4-4+4-4+4-2-2-1+3-2+4-4+4-4+4-4+4-2+3-3+3-6+3-3+3-2+4-4+4-4-5+2-2-2-1-4+5+4+5-2-2-1-2+2-2-2-1-4+5+4+3-3-4+2+2-2-2-1-4+5+4+5-2-2-1-2+2-2-2-1-4+5+4+3-3-4";"dddududududududududududududddudududududududududududdudddduuuddddudddduuudduudddduuuddddudddduuudd"
"kt1_0307";"Pikku ryssää";"Kansantanssit";"Venäläis-tansseja";"";"Martti Bålman/ K. V. Hanel";"1876";"286";"2/4";"F";"Wiitasaari(Viitasaari)";"";"Keski-Suomi";"Länsi-Suomen lääni";"";"";"Menee Bb-duurissa.";"";"+2+2+1+2+2-2-2+4-4+2+2-4-5+2+2+1+2-2-1+1+4-2-3+3-2-5+2+2+1+2+2-2-2+4-4+2+2-4-5+2+2+1+2-2-1+1+4-2-3+3-2-5+0-3-4+5+4-4+4+3-3-2+0-3-4+5+0+4+3-3-4+2+0-3-4+5+4-4+4+3-3-2+0-3-4+5+0+4+3-3-4";"uuuuudduduudduuuudduuddudduuuuudduduudduuuudduudduddrdduuduuddrdduruuddurdduuduuddrdduruudd"
"kt1_0308";"Harjaryssää";"Kansantanssit";"Venäläis-tansseja";"";"K. V. Hanel";"1876";"286";"2/4";"D";"Wiitasaari(Viitasaari)";"";"Keski-Suomi";"Länsi-Suomen lääni";"";"";"";"";"+2+2+1+2+0+2+1+4-5+1-3-3+1+0-5+2+2+1+2+0+2+1+4-5+1-3-3+1+0+4+3-3-2-2+2+2+1+4-5+1-3-3+8-3-2-2+2+2+1+4-5+1-3-3+1+0";"uuuuruuududdurduuuuruuududduruuddduuuududduddduuuududdur"
"kt1_0309";"Venättä";"Kansantanssit";"Venäläis-tansseja";"";"Kaapo Tanninen/ K. V. Hanel";"1876";"287";"2/4";"D";"Rantasalmi";"";"Etelä-Savo";"Itä-Suomen lääni";"";"";"";"";"+5+0-5+3-1-2-3+1+0+2+5+0-5+3-1-2-3+1+2+5+0-5+3-1-2-3+1+0+2+5+0-5+3-1-2-3+1-1+1-1-2-2+0+0+2+2+1+0-1+1-1-2-2+0+0+2+2+1-1+1-1-2-2+0+0+2+2+1+0-1+1-1-2-2+0+0+2+2+1";"urduddduruurduddduuurduddduruurdudddududddrruuurdudddrruuududddrruuurdudddrruuu"
"kt1_0310";"Ristiryssää";"Kansantanssit";"Venäläis-tansseja";"";"Joh. Kiiski/ E. Sivori";"1888";"287";"2/4";"D";"Pielisjärvi";"Kylälahti";"Pohjois-Karjala";"Oulun lääni";"";"";"";"";"+2+2+1+2-3+1-1-2+2+1-1+1-1-2-2-1+1+2+2-2+2+1+2-3+1-1-2+2+1-1+1-1-2-2-1+1+2-2+0+2+2+1+2-3+1-1-2+2+1-1+1-1-2-2-1+1+2+2-2+2+1+2-3+1-1-2+2+1-1+1-1-2-2-1+1+2-2+0+2+2+0+1-1+1-3+2-4+0+2+2+0+1-1+1-3+2-2+0+5+2+2+1+2+0-7-12+2+2+1+2-7+10-1-4+0+2+2+0+1-1+1-3+2-4+0+2+2+0+1-1+1-3+2-2+0+5+2+2+1+2+0-7-12+2+2+1+2-7+10-1-4+0+4-4+4+0+1-1-2+2-4+0+4-4+4+0+1-1-2+2-2+0-7+2+2+1+2+0+5-12+2+2+1+2+5-2-1-4+0+4-4+4+0+1-1-2+2-4+0+4-4+4+0+1-1-2+2-2+0-7+2+2+1+2+0+5-12+2+2+1+2+5-2-1-4";"uuuududduududddduuuduuududduududddduudruuuududduududddduuuduuududduududddduudruurudududruurudududruuuuurdduuuududdruurudududruurudududruuuuurdduuuududdruduruddudruduruddudrduuuuruduuuuudddruduruddudruduruddudrduuuuruduuuuuddd"
"kt1_0311";"Ryssää";"Kansantanssit";"Venäläis-tansseja";"";"Juho Hänninen/ E. Sivori";"1888";"288";"2/4";"D";"Sortavala";"";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"";"";"";"+5-5+3-1-4+2+5-5+3-1-4-1+3-7+0+2+2+1+4-5+3-7+0+2+2+1";"ududduududddudruuuududruuu"
"kt1_0312";"Kolmen hengen tanssi";"Kansantanssit";"Kolmen ja neljän hengen tansseja";"Allegretto";"F. V. Illberg";"1866";"291";"2/4";"F";"Vehkalahti";"Husula";"Kymenlaakso";"Etelä-Suomen lääni";"";"";"";"";"+5-1+1-5+5-1+1-5+4+1+4-2-2-5+5-1+1-5+5-1+1-5+4+1+4-2-2+7-3+1+2+2-4-1-4+0+2+2-4+5-3+0+3-1-2-2-1+1+7-3+1+2+2-4-1-4+0+2+2-4+5-3+0+3-1-2-2-1+1";"ududududuuudddududududuuudduduuudddruududrudddduuduuudddruududruddddu"
"kt1_0313";"Kolmen hengen tanssi";"Kansantanssit";"Kolmen ja neljän hengen tansseja";"Allegretto";"F. V. Illberg";"1866";"291";"2/4";"C";"Kangasniemi";"";"Etelä-Savo";"Itä-Suomen lääni";"";"";"";"";"+2-2-1+1+2-2-1+1+0+0+0+0+2-2-1+1+2-2-1+1+0+0+0+5-1-2-2-1+0+1+0+0+2-2-1+1+2-2-1+1+0+0+0+0+2-2-1+1+2-2-1+1+0+0+0+5-1-2-2-1+0+1+0+4+1-1-2+2+3-5+2-2-2+2+0+2+1-1-2+2+3-5+2-2-2+2+0+5-2-1-2-2-1+1+0+4+1-1-2+2+3-5+2-2-2+2+0+2+1-1-2+2+3-5+2-2-2+2+0+5-2-1-2-2-1+1+0";"udduuddurrrrudduuddurrruddddrurrudduuddurrrrudduuddurrruddddruruudduududduruudduududduruddddduruudduududduruudduududdurudddddur"
"kt1_0314";"Wehkalahden kolmwn tanssi";"Kansantanssit";"Kolmen ja neljän hengen tansseja";"Allegro";"F. V. Illberg";"1866";"292";"2/4";"D";"Sippola";"";"Kymenlaakso";"Etelä-Suomen lääni";"";"";"";"";"+1-1-2-2+4+1-3-2-1+5-2+2+1-1-2-2-1-4+2+2+1-5+9+1-1-2-2+4+1-3-2-1+5-2+2+1-1-2-2-1-4+2+2+1-3-4+4+3-3-4+4+3-5-3+3+3-3-3+3+3-1-4+4+3-3-4+4+3-1-4+2+2+1-3-4+4+3-3-4+4+3-5-3+3+3-3-3+3+3-1-4+4+3-3-4+4+3-1-4+2+2+1";"uddduuddduduuddddduuuduuddduuddduduuddddduuudduudduudduudduudduudduudduuudduudduudduudduudduudduudduuu"
"kt1_0315";"Neljän hengen tanssi";"Kansantanssit";"Kolmen ja neljän hengen tansseja";"Allegro";"L. Hämäläinen";"1868";"292";"2/4";"C";"-()";"";"";"";"";"";"";"";"-5+0+12-2-1-2-2-1+1+2-3+1-5+0+12-2-1-2+2-4+0-5+0+12-2-1-2-2-1+1+2-3+1-5+0+12-2-1-2+2-4+7+2-2-1+1+2+2+1-1-2-2+0+2-2-2-1-2-2-1+1+2-3+1+2+2+1+2+2-2-1+1+2+2+1-1-2-2+0+2-2-2-1-2-2-1+1+2-3+1";"druddddduududrudddudrdruddddduududruddduduudduuuudddrudddddduuduuuuuudduuuudddrudddddduudu"
"kt1_0316";"Nelihenkistä";"Kansantanssit";"Kolmen ja neljän hengen tansseja";"";"Martti Bålman/ K. V. Hanel";"1876";"293";"2/4";"D";"Wiitasaari(Viitasaari)";"";"Keski-Suomi";"Länsi-Suomen lääni";"";"";"";"";"+5+4+3+0-2-1-2-2-1-2+2-4+5+4+3+0-2-3+3-5-5+5+4+3+0-2-1-2-2-1-2+2-4+5+4+3+0-2-3+2-4+4+3+2-4-1+1+4-2-5+3-1+3+0-2-3+2-4+4+3+2-4-1+1+4-2-5+3-1+3+0-2-3+2-4";"uuurdddddduduuurddudduuurdddddduduuurdduduuudduuddudurdduduuudduuddudurddud"
"kt1_0317";"Nelosta";"Kansantanssit";"Kolmen ja neljän hengen tansseja";"Allegretto";"Martti Bålman/ K. V. Hanel";"1876";"293";"2/4";"Bb";"Wiitasaari(Viitasaari)";"";"Keski-Suomi";"Länsi-Suomen lääni";"";"";"";"";"+2+2+1+2+5-3-4+4+2-2-2-3+3-2-1-2+0-2-1+1+0+2+2+1+2+5-3-4+4+2-2-2-3+3-2-1-2+0-2-1+1+4+1-1-2+2-2+0-2-1+1+7+0+0-2-1+0-2-2+2+0+0-2-1+1+4+1-1-2+2-2+0-2-1+1+7+0+0-2-1+0-2-2+2+0+0-2-1+1";"uuuuudduudddudddrdduruuuuudduudddudddrdduuuddudrdduurrddrddurrdduuuddudrdduurrddrddurrddu"
"kt1_0318";"";"";"";"";"";"";"";"";"";"-()";"";"";"";"";"";"";"";"";""
"kt1_0319";"";"";"";"";"";"";"";"";"";"-()";"";"";"";"";"";"";"";"";""
"kt1_0320";"Morsiamen lähtö-polska";"Kansantanssit";"Morsiustansseja";"Tempo di marcia";"F. V. Illberg";"1866";"299";"2/4";"d";"Parikkala";"";"Etelä-Karjala";"Etelä-Suomen lääni";"";"";"";"";"+0+0+3-8+1+0+0+4-8+1+0+0+0+3-1-2-1-4+4+1+7+0+0+3-8+1+0+0+4-8+1+0+0+0+3-1-2-1-4+4+1+3-1-2-1+1-5+8-1-2-1+1-5+8+2-2+0-1-2+2+1-1+5-8+1+3-1-2-1+1-5+8-1-2-1+1-5+8+2-2+0-1-2+2+1-1+5-8+1+3-4+1+2+1-1+1+2+2-8+1+3-4+1+2+1-1+1+2+2-8+1";"rrudurrudurrrudddduuurrudurrudurrrudddduuudddududdduduudrdduududuudddududdduduudrdduududuuduuuduuuduuduuuduuudu"
"kt1_0321";"Morsiamen tulo-polska";"Kansantanssit";"Morsiustansseja";"Tempo di marcia";"O. A. J. Carlenius";"1869";"299";"4/4";"G";"Kokkola";"";"Keski-Pohjanmaa";"Länsi-Suomen lääni";"";"";"";"";"+4+3+5+2-2-1-2-2-2-1+3-2-1-2+2+1+4-2-2-1-2-2+12+0+2+2-4-1+1+2+2+1+0-1+0-2+0-2-1+1+2+2-4+0+0+2+2-4-1+1+2+2+1+0-1+0-2+0-2-1+1+2+2-4-12+0+2+2-4-1+1+2+2+1+0-1+0-2+0-2-1+1+2+2-4+0+0+2+2-4-1+1+2+2+1+0+6+1+2+2-5+3+0-2";"uuuudddddduddduuuddddduruudduuuurdrdrdduuudrruudduuuurdrdrdduuuddruudduuuurdrdrdduuudrruudduuuuruuuudurd"
"kt1_0322";"Sänky-polska (Morsianta maata viedessä)";"Kansantanssit";"Morsiustansseja";"Andante";"O. A. J. Carlenius";"1869";"300";"2/4";"d";"Keuruu";"";"Keski-Suomi";"Länsi-Suomen lääni";"";"";"";"";"+0+0-2+2+1-3+2-5+1-1+1+2+2-4-1-2-1+1+2-3+1+0+7+0+0-2+2+1-3+2-5+1-1+1+2+2-4-1-2-1+1+2-3+1+0+7+1-1-2-2-1-2+7+1-1-2-2-1-2-1+1+2-3+1+0+7+1-1-2-2-1-2+7+1-1-2-2-1-2-1+1+2-3+1+0-1+1+2-3+1+0-1+1+2-3+1+0";"rrduudududuuudddduudururrduudududuuudddduuduruuddddduudddddduuduruuddddduudddddduudurduudurduudur"
"kt1_0323";"Morsiamen itkua";"Kansantanssit";"Morsiustansseja";"";"V. L. Pääkkönen/ K. V. Hanel";"1876";"300";"2/4";"D";"Leppävirta";"";"Pohjois-Savo";"Itä-Suomen lääni";"";"";"";"";"+3+0+2-2-2-1+3+0+2-2-2-1+3+0+2-2-2-1-4+0+4+3+0+2-2-2-1+3+0+2-2-2-1+3+0+2-2-2-1-4+0-5+10-1+3-3-4+2+3-3+3-1+3-3-4+2+3-3+3-1+3-3-4+2-3+1-5+10-1+3-3-4+2+3-3+3-1+3-3-4+2+3-3+3-1+3-3-4+2-3+1";"uruddduruddduruddddruuruddduruddduruddddrdududduudududduudududdududududduudududduudududdudu"
"kt1_0324";"";"";"";"";"";"";"";"";"";"-()";"";"";"";"";"";"";"";"";""
"kt1_0325";"";"";"";"";"";"";"";"";"";"-()";"";"";"";"";"";"";"";"";""
"kt1_0326";"Puikko-ristikkoo";"Kansantanssit";"Ristikkotansseja";"";"O. A. J. Carlenius";"1869";"309";"2/4";"D";"Kerimäki";"";"Etelä-Savo";"Itä-Suomen lääni";"";"";"";"";"+5-2+2-2-3+2-2+0+2-2-3+1+2+5-2+2-2-3+2-2+0+2-2-3+1+2+2-2+0+2-2-3+1+0+2+2-2+0+2-2-3+1+0+5+0-1+1-1+1-3+0+2+1+0-1+1-1+1-3+0-2+5+0-1+1-1+1-3+0+2+1+0-1+1-1+1-3+0-2";"ududdudrudduuududdudrudduuudrudduruudruddururdududruurdududrdurdududruurdududrd"
"kt1_0327";"Ristitanssia";"Kansantanssit";"Ristikkotansseja";"Andante";"Paavo Kuutti/ K. V. Hanel";"1876";"309";"2/4";"D";"Kerimäki";"";"Etelä-Savo";"Itä-Suomen lääni";"";"";"";"";"+0+0-2-1+1+2+0+5+0-5+0+0-2-1+1+2-5+0+0+5+0+0-2-1+1+2+0+5+0+4+0-2+0-2+0+0-5+0+0-2-1+1+2+0+5+0-5+0+0-2-1+1+2-5+0+0+5+0+0-2-1+1+2+0+5+0+4+0-2+0-2+0+0+5-1+0+0+3-2-1-2+2+3-7+4-2-2-1-2-2+10-1+0+0+3-2-1-2+0+2+3-5-2-1+3-2+0+0+5-1+0+0+3-2-1-2+2+3-7+4-2-2-1-2-2+10-1+0+0+3-2-1-2+0+2+3-5-2-1+3-2+0+0";"rrdduururdrrdduudrrurrdduurururdrdrrdrrdduururdrrdduudrrurrdduurururdrdrrudrruddduududddddudrrudddruudddudrrudrruddduududddddudrrudddruudddudrr"
"kt1_0328";"Ristivalssi (8 henkilöä)";"Kansantanssit";"Ristikkotansseja";"";"Aksel Leppä/ E. Sivori";"1888";"310";"2/4";"G";"Mäntyharju";"";"Etelä-Savo";"Itä-Suomen lääni";"";"";"";"";"+4+3-3+3+5-5-2+2-3+0-2-2+2+2-4+0+4+3-3+3+5-5-2+2-3+0-2-2+2+2-4+16-2-2+2-2-3-2+0+5+4-2-3+1+2-2-3-2+9-2-2+2-2-3-2+0+5+4-2-3+1+2-2-3-2";"uuduuddudrdduudruuduuddudrdduududdudddruudduuddduddudddruudduuddd"
"kt1_0329";"Ristikontraa";"Kansantanssit";"Ristikkotansseja";"";"Antti Ripatti/ E. Sivori";"1888";"310";"2/4";"D";"Hirvensalmi";"";"Etelä-Savo";"Itä-Suomen lääni";"";"";"";"";"+4-4+4-4+2+2+1+2+0-8+3-3+3-3+1+2+2+1+0-5+4-4+4-4+2+2+1+2+0-5+2-2-2-1-2-2+0+5+4-4+4-4+2+2+1+2+0-8+3-3+3-3+1+2+2+1+0-5+4-4+4-4+2+2+1+2+0-5+2-2-2-1-2-2+0+10-1-2-2-1+1+4-2+0-3-4+2+2+1-1-2-7+12+0+3-1-2-2-1+1+4-2+0-3-4+2+2+1-1-2-7+5+0";"ududuuuurdududuuuurdududuuuurdudddddruududuuuurdududuuuurdududuuuurdudddddrudddduudrdduuudddurudddduudrdduuudddur"
"kt1_0330";"Morkotnaa (Ristivalssi)";"Kansantanssit";"Ristikkotansseja";"";"Petter Kailanen/ E. Sivori";"1888";"311";"2/4";"G";"Wiipuri(Viipuri)";"";"Karjalan kannas";"Karjalan, Inkerin, ym. alueet";"";"";"";"";"-3-2+0+3-1+0+3-2-3-3+1+0-1-2+2+1+0+0+4-2+5+2+2+1-1+1-3-2+0-3+0+1-3-3+1+0+0+7-5+5+4+3-2-1-2-2+2+2+1+0+0";"ddrudrudddurdduurruduuuududdrdruddurruduuudddduuurr"
"kt1_0331";"Risti-kontraa";"Kansantanssit";"Ristikkotansseja";"";"Joh. Kiiski/ E. Sivori";"1888";"311";"2/4";"D";"Pielisjärvi";"Kylälahti";"Pohjois-Karjala";"Oulun lääni";"";"";"";"";"-2-1-4+2+2+1-1-2+0-5+0+2+3-3+1+0+0+7-2-1-4+2+2+1-1-2+0-5+0+2+3-3+1+0+0+0+2+2+1+2+0+2+3-5-2-1-4+2-2+2+2-4+0+2+2+1+2+0+2+3-5-2-1-4+2-2+2+2-4";"ddduuuddrdruudurruddduuuddrdruudurrruuuuruudddduduudruuuuruudddduduud"
"kt1_0332";"Risti-kontraa";"Kansantanssit";"Ristikkotansseja";"";"Juho Hänninen/ E. Sivori";"1888";"311";"2/4";"D";"Sortavala";"";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"";"";"";"+2+2+1+2+2+1+2-3-2+2+1-1-2-3-4+0+0+2+2+1+2+2+1+2-3-2+2+1-6+1+0-5+2+2+1+2+2+1+2-3-2+2+1-1-2-3-4+0+0+2+2+1+2+2+1+2-3-2+2+1-6+1+0+2+2-2-2-1+3+5+0-8+0+1+0-3+0+2+0-4+2+2+1+2+2-2-2-1+3+5+0-8+0+1+0-3+0-2+0+0+7+2-2-2-1+3+5+0-8+0+1+0-3+0+2+0-4+2+2+1+2+2-2-2-1+3+5+0-8+0+1+0-3+0-2+0+0";"uuuuuuudduuddddrruuuuuuudduudurduuuuuuudduuddddrruuuuuuudduuduruuddduurdrurdrurduuuuuddduurdrurdrdrruuddduurdrurdrurduuuuuddduurdrurdrdrr"
"kt1_0333";"Polska (Soitetaan myös yhteen edelliseen kontraan)";"Kansantanssit";"Ristikkotansseja";"";"Juho Hänninen/ E. Sivori";"1888";"312";"2/4";"D";"Sortavala";"";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"";"";"";"-3-4+2+5-3-4+2+5-3-4-1+0+1+7-3-4+2+5-3-4+2+5-3-4-1+0+1+5-1-2-2-1+3-7+12-7+4+1-1-2-2-1+3-7+12-7+5-1-2-2-1+3-7+12-7+4+1-1-2-2-1+3-7+12-7";"dduudduudddruudduudduudddruuddddududuuddddudududdddududuuddddudud"
"kt1_0334";"Paimosen laulu";"Kansantanssit";"Paimensoittoja";"Andante/ Allegretto";"F. V. Illberg";"1866";"315";"2/4 ja 3/4";"d";"Savitaipale";"";"Etelä-Karjala";"Etelä-Suomen lääni";"";"Osa soitetaan sarvella.";"";"";"-2-3+5-2-2-1+8-1+5-2-2-1+1-3+0-2-3+5-2-2-1+8-1+5-2-2-1+1-3-5+7-7+7+5-4+2-2-1+1-3+2-3+1+3+2-2-1+1-3+2-2+0+5-2-1+1-3+2-3+1+3+2-2-1+1-3+2-2";"ddudddududddudrddudddududddudduduududdududuuuddududruddududuuuddudud"
"kt1_0335";"Paimenen torvisoitto ja laulu";"Kansantanssit";"Paimensoittoja";"Andante";"F. V. Illberg";"1866";"315";"2/4";"a ja A";"Kerimäki";"";"Etelä-Savo";"Itä-Suomen lääni";"";"";"";"";"-1+5-2-2-1-2+2+1+4-5-2+3-1+5-2-2-1-2+2+1+4-5-2+4+0-2+2+1-5+4-2-2+2-2+5+0-5+2+1-1-2+2-2-1+3-2";"dudddduuuddududddduuuddurduududdudurduudduddud"
"kt1_0336";"Vanha paimenen-soitto";"Kansantanssit";"Paimensoittoja";"Andante";"F. V. Illberg";"1866";"316";"3/4";"d";"Luumäki, Sääminki(Sääminki)";"";"Etelä-Savo";"Itä-Suomen lääni";"";"Kahdella sarvella.";"";"";"+2+2-4+4+0-5+3-2+0-1+1+2+2-2+2+0-5+3-2-1+1+2+2-4+4+0-5+3-2+0-1+1+2+2-2+2+0-5+3-2-1+1-1-3+0+1+3+2+0-2+0-1+0+1-1-3+0+1+3+2+0-2-1+1-1-3+0+1+3+2+0-2+0-1+0+1-1-3+0+1+3+2+0-2-1";"uudurdudrduuudurdudduuudurdudrduuudurdudduddruuurdrdruddruuurdduddruuurdrdruddruuurdd"
"kt1_0337";"Paimenen huhuileminen";"Kansantanssit";"Paimensoittoja";"Lento";"F. V. Illberg";"1866";"317";"2/4";"d";"Karjala";"";"Karjalan kannas";"Karjalan, Inkerin, ym. alueet";"";"";"";"";"-2-2-1+3-2-1-2+2-2+2+1+0+2-2-1+5-2-2-1+3-2-1-2+2-2+2+1+0+2-2-1";"ddduddduduurudduddduddduduurudd"
"kt1_0338";"Paimenen huhuileminen";"Kansantanssit";"Paimensoittoja";"Andante";"F. V. Illberg";"1866";"317";"2/4";"d";"Karjala";"";"Karjalan kannas";"Karjalan, Inkerin, ym. alueet";"";"";"";"";"+0+5+0-5+5-2-2-1+1-1-2+2+0+5+0-5+5-2-2-1+1-1-2+5-2-1+3-2-1+3-2+2-5+2+3-2-1+3-2-1+3-2+2-5+2";"rurduddduddururduddduddudduddududuudduddududu"
"kt1_0339";"Paimenen soittoa";"Kansantanssit";"Paimensoittoja";"";"Joh. Kiiski/ E. Sivori";"1888";"317";"2/4";"D";"Pielisjärvi";"Kylälahti";"Pohjois-Karjala";"Oulun lääni";"";"muistiinpanijan ikä 67";"";"";"+12-3-9+12-12+5-5+5+4-4+4-2-3+3-2-5+5+2+2+1+2-3+1+2-2-3+3-1+3-12+5+4+0-2+2+1-3+0+3-1+3-12+5+4+0-2+3-3-3+0+3-2";"uddududuududdudduuuuuduuddududuurduudrududuurduddrud"
"kt1_0340";"Paimenen kulku";"Kansantanssit";"Paimensoittoja";"";"Joh. Kiiski/ E. Sivori";"1888";"318";"4/4";"D";"Pielisjärvi";"Kylälahti";"Pohjois-Karjala";"Oulun lääni";"";"muistiinpanijan ikä 67";"";"";"+5+4+0+0+0+0-2-2-1-2-2+0+0+2+2+1+2+3-6+3-2+0+0-5+5+4+0+0+0+0-2-2-1-2-2+0+0+2+2+1+2+3-6+3-2+0+0+0+2+2+1+2+2-2-2-1+3-2-1+3-12+5+4+0-2+3-1-2-2+4-2-2+0+2+2+1+2+2-2-2-1+3-2-1+3-12+5+4+0-2+3-1-2-2+4-2-2";"uurrrrdddddrruuuuududrrduurrrrdddddrruuuuududrrruuuuudddudduduurduddduddruuuuudddudduduurdudddudd"
"kt1_0341";"Sovintoa";"Kansantanssit";"Sovintoa, Ottommia, Hailii, Minuettia, Mustalaisia";"Allegretto";"O. A. J. Carlenius";"1867";"321";"2/4";"G";"Kerimäki";"";"Etelä-Savo";"Itä-Suomen lääni";"";"";"";"";"+3-7-5+5+4-2+0-2+0+4+3-7-5+5+4-2-2+4+3-7-5+5+4-2+0-2+0+4+3-7-5+5+4-2-2-3+3-7-5+5+4-2+0-2+0+4+3-7-5+5+4-2-2";"udduudrdruudduudduudduudrdruudduudddudduudrdruudduudd"
"kt1_0342";"Sovintoa";"Kansantanssit";"Sovintoa, Ottommia, Hailii, Minuettia, Mustalaisia";"Allegretto";"O. A. J. Carlenius";"1869";"321";"2/4";"D";"Sulkava";"";"Inkeri";"Karjalan, Inkerin, ym. alueet";"";"";"";"";"+5+0-2+2-5+5+0-2+2-5+5+0-2+2-3-4+0-1+1+2-2-1-4+9-2-2-1+1+2-2-1-4+9-4+0+2-2-1-4+9-2-2-1+1+2-2-1-4+9-4+0";"urdudurdudurduddrduuddduddduudddudruddduddduudddudr"
"kt1_0343";"Kotterjollia (Sovintoa)";"Kansantanssit";"Sovintoa, Ottommia, Hailii, Minuettia, Mustalaisia";"Moderato";"O. A. J. Carlenius";"1866";"321";"2/4";"G";"Sääminki";"";"Etelä-Savo";"Itä-Suomen lääni";"";"";"Menee d-mollissa.";"";"-8+3+0+2-4+2+9-2+2+1-1-2-7+5+0-8+3+0+2-4+2+9-2+2+1-1-2-2";"duruduuduudddurduruduuduuddd"
"kt1_0344";"Ottommia";"Kansantanssit";"Sovintoa, Ottommia, Hailii, Minuettia, Mustalaisia";"Allegretto";"O. A. J. Carlenius";"1865";"322";"2/4";"D";"Rantasalmi";"";"Etelä-Savo";"Itä-Suomen lääni";"";"";"";"";"+5-1+1+2-7+9-2+2+1-1-2+5-2+4-4-1-2+2-2-2-1+1+2-3+1+0-5+5-1+1+2-7+9-2+2+1-1-2+5-2+4-4-1-2+2-2-2-1+1+2-3+1+0";"uduududuuddududdduddduudurduduududuuddududdduddduudur"
"kt1_0345";"Ottommia";"Kansantanssit";"Sovintoa, Ottommia, Hailii, Minuettia, Mustalaisia";"Allegro";"O. A. J. Carlenius";"1867";"322";"2/4";"D";"Sääminki";"";"Etelä-Savo";"Itä-Suomen lääni";"";"";"";"";"+0+0+2+1-1-2+0+0+2+1-1-2+0+5+0-5+0-2+2+0+0+2+1-1-2+0+0+2+1-1-2+0+5+0-5+0-2-1-2+2+0-2-2+0+5+0-1-2+2+0-2-2+0+5-1-2+2+0-2-2+0+5+0-1-2+2+0-2-2+0+5";"rruuddrruuddrurdrdurruuddrruuddrurdrdddurddrurddurddruddurddrurddurddru"
"kt1_0346";"Hailii";"Kansantanssit";"Sovintoa, Ottommia, Hailii, Minuettia, Mustalaisia";"";"O. A. J. Carlenius";"1868";"322";"2/4";"G";"Kuopio";"";"Pohjois-Savo";"Itä-Suomen lääni";"";"";"";"";"-3+3-3+1+0+0+4+0-2+0+0-2-1+1+2-2-1+1+2-2-1-2-2+0";"dudurrurdrrdduudduuddddr"
"kt1_0347";"Hailii";"Kansantanssit";"Sovintoa, Ottommia, Hailii, Minuettia, Mustalaisia";"Moderato";"O. A. J. Carlenius";"1850";"323";"2/4";"G";"Sulkava";"";"Inkeri";"Karjalan, Inkerin, ym. alueet";"";"";"Menee D-duurissa.";"";"+3+0-2+4-2-2-3+2-4+2-2+4+3+0-2+4-2-2-3+2-4+2-2+2-2-1-2-2+0+10-1-2-2-5+0+10-3+2-4+2-2";"urdudddududuurdudddudududdddruddddrududud"
