"ID";"Nimi";"Kokoelma";"Yleislaji";"Tyyppi";"Muistiinpanija";"Vuosi";"Sivu";"Tahtilaji";"Sävellaji";"Pitäjä";"Kylä";"Maakunta";"Lääni";"Sanat";"Kirjahuomiot";"Kommentit";"Samanlaisuus";"Intervalli";"Melodian suunta"
"kjs_0214";"Saksalainen valssi";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Tahvo Saastamoinen/A. Lähteenkorva";"1877";"100";"3/8";"G";"Nurmes";"Kuokkainen";"Pohjois-Karjala";"Oulun lääni";"";"soittotapa: Eroasentoinen, soitin: Useampikielisellä kanteleella";"";"";"+0+0+0+0+0+0+3-3+1-6+6-6+5-2+2+0+0+0+0+0+0+3-3+1-6+6-6+5-2-2-3+3+2+2-5+0+1+2-5+8-1+0-4-3+3+2+2-5+0+1+2-5+8-1+0-4";"rrrrrrududududurrrrrrududududdduuudruududrdduuudruududrd"
"kjs_0215";"Valssi";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Jaakko Lonkainen/A. O. Väisänen";"1916";"101";"3/8";"g";"Kitee";"Huikkola";"Pohjois-Karjala";"Oulun lääni";"";"soittotapa: Eroasentoinen, soitin: Useampikielisellä kanteleella";"";"";"-12+12-3+3+5-15+15+4+0-5-14+14+1-1-2-12+12-2-12+12-3+3+5-15+15+4+0-5-14+14+1-1-2-12+12+8+0+0+0+4+0-5+0-4-3+2-14+14+1-1-2-12+12+8+0+0+0+4+0-5+0-4-3+2-14+14+1-1-2-12+12";"duduuduurdduudddudduduuduurdduuddduurrrurdrdduduuddduurrrurdrdduduudddu"
"kjs_0216";"Valssi";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Vanja Trofimov/A. O. Väisänen";"1925";"101";"5/8, 3/8";"G";"Suojärvi";"Kuikkaniemi";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";"soittotapa: Eroasentoinen, soitin: Useampikielisellä kanteleella, tempo: 152";"Hitti ainesta!";"";"+1+4-2-3+3-3+0+8-1+0+0-4+4+3-2-5+5-8+1+4-2-3+3-3+0+8-1+0+0-4+4+3-2-5+5+0-1+1-3-4-12+12+4-4+6-4+5-5-3-16+16+3-3+5-5+3-5+0-7+7+3+4-2-3-4-12+16+12-9+7-7+5-3-4-12+12+4-4+6-4+5-5-3-16+16+12-12+10-2-1+1+2-2+0+0-1+1-3-4-12+12+4-4+6-4+5-5-3-16+16+3-3+5-5+3-5+0-7+7+3+4-2-3-4-12+16+12-9+7-7+5-3-4-12+12+4-4+6-4+5-5-3-16+16+12-12+10-2-1+1+2-2+0+0";"uuddudrudrrduudduduuddudrudrrduuddurduddduudududdduudududrduuudddduudududdduudududdduududduudrrduddduudududdduudududrduuudddduudududdduudududdduududduudrr"
"kjs_0217";"Valssi";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Jaakko Lonkainen/A. O. Väisänen";"1916";"102";"3/8";"g";"Kitee";"Huikkola";"Pohjois-Karjala";"Oulun lääni";"";"soittotapa: Eroasentoinen, soitin: Useampikielisellä kanteleella";"Muunnelma Emma-valssista";"";"+3+4+12+0+0-19+3+4+12-4-3-12+3+4+12+0+0-19+3+4+12-4-3-17+3+4+12+0+0-19+3+4+15-2-1-14+3+4+5+0+0+0-12+3+4+12+5+0-24+3+4+17-2-2-20+3+4+12+0+0-19+3+4+12-2-2-20+3+4+12+1+2-22+3+4+17-4-1-14+3+4+5+0+0+0-12+3+4+12+5+0-24+3+4+17-2-2-20+3+4+12+0+0-19+3+4+12-2-2-20+3+4+12+1+2+2-4-1-14+3+4+5+0+0+0";"uuurrduuuddduuurrduuuddduuurrduuuddduuurrrduuuurduuuddduuurrduuuddduuuuuduuuddduuurrrduuuurduuuddduuurrduuuddduuuuuuddduuurrr"
"kjs_0218";"Valssi";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Jaakko Lonkainen/A. O. Väisänen";"1916";"103";"3/8";"g";"Kitee";"Huikkola";"Pohjois-Karjala";"Oulun lääni";"";"soittotapa: Eroasentoinen, soitin: Useampikielisellä kanteleella";"";"";"+3+4+5+0+0-12+3+4+8-1-2-12+3+4+12+0+0-19+3+4+12+0+0-21+4+3+12+0+0-19+4+3+15-1-2-17+3+4+12+5+0-24+3+4+12+0+0-21+4+3+12+0+0-19+4+3+15-1-2-17+3+4+8+0+0-15+3+4+8-1-2-17+3+4+12+0+0-19+3+4+15-2-1-14+3+4+5+0+0+0-14+4+3+12+0+0-19+4+3+15-1-2-17+3+4+8+0+0-15+3+4+8-1-2-17+3+4+12+0+0-19+3+4+15-2-1-14+3+4+5+0+0+0";"uuurrduuuddduuurrduuurrduuurrduuuddduuuurduuurrduuurrduuuddduuurrduuuddduuurrduuuddduuurrrduuurrduuuddduuurrduuuddduuurrduuuddduuurrr"
"kjs_0219";"Valssi";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Antti Rantonen/A. O. Väisänen";"1925";"104";"3/8";"G";"Haapavesi";"Ainali";"Pohjois-Pohjanmaa";"Oulun lääni";"";"soittotapa: Eroasentoinen, soitin: Useampikielisellä kanteleella, tempo: pisteellinen neljäosa = 46";"";"";"-8+3+0-3+8+0-8+3+0-3+8+0-8+10+2-12+15+5-20+12+3-15+15+2-21+21+0+3+0-20+12+3-15+15+0+2-2-2-3-3+1-8+8+0+0-8+3+0-3+8+0-8+3+0-3+8+0-8+10+2-12+15+5-20+12+3-15+15+2-21+21+0+3+0-20+12+3-15+15+0+2-2-2-3-3+1-8+8+0+7+5+0+0-20+12+1+4+0+0-21+14+0+9+0+0-21+19-2+2-2";"durdurdurdurduuduuduuduudururduuduruddddudurrdurdurdurdurduuduuduuduudururduudurudddduduruurrduuurrdururrdudud"
"kjs_0220";"Masurkka";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"4-iskuiset säkeet";"Antti Rantonen/A. O. Väisänen";"1925";"105";"3/4";"G";"Haapavesi";"Ainali";"Pohjois-Pohjanmaa";"Oulun lääni";"";"soittotapa: Eroasentoinen, soitin: Useampikielisellä kanteleella, tempo: 168";"";"";"+0+0-3+0+0-4+0-5+0-2+0+9+0+0-3+0+0-4+0+2+2+1+0+7+0+0-3+0+0-4+0-5+0-2+0+9+0+0-3+0+0-4+0+2+2+1+0-8+3+0-2+4+0+2+3+0";"rrdrrdrdrdrurrdrrdruuururrdrrdrdrdrurrdrrdruuurdurduruur"
"kjs_0221";"Joutsenen polska";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"3-iskuiset";"Antti Rantonen/A. O. Väisänen";"1925";"106";"3/4";"G";"Haapavesi";"Ainali";"Pohjois-Pohjanmaa";"Oulun lääni";"";"soittotapa: Eroasentoinen, soitin: Useampikielisellä kanteleella, tempo: 80-88";"";"";"+4-9+0-2+2+5+4-9+0-2+2+5+2-2-5-2-3-3+3-2+12+2-2-3-2-15+15-3-4+4+1-3+3+2+2-4-3-3+1+4-2-3-4-3+20+2-2-3-2-15+15-3-4+4+1-3+3+2+2-4-3-3+1+4-2-2+12+2-2-3-2-15+15-3-4+4+1-3+3+2+2-4-3-3+1+4-2-3-4-3+20+2-2-3-2-15+15-3-4+4+1-3+3+2+2-4-3-3+1+4-2-2";"udrduuudrduuuddddduduuddddudduuduuuddduudddduuddddudduuduuuddduudduuddddudduuduuuddduudddduuddddudduuduuuddduudd"
"kjs_0222";"";"Kantele- ja jouhikkosävelmät";"Runosävelmien sukulaisia";"";"/K. Collan";"1854";"109";"2/4";"a";"Kesälahti";"Humuvaara";"Pohjois-Karjala";"Oulun lääni";"";", soitin: Jouhikko";"";"";"+2+1+2+2-2-2+2-3+0-2+2+1+2+2-2-2+2-5+0";"uuuuddudrduuuuddudr"
"kjs_0223";"";"Kantele- ja jouhikkosävelmät";"Runosävelmien sukulaisia";"";"/K. Collan";"1854";"109";"2/4";"a";"Kesälahti";"Humuvaara";"Pohjois-Karjala";"Oulun lääni";"";", soitin: Jouhikko";"";"";"-5+1+2+2-4-3+2+5-5+1+2+2-4+4-5+1+2+2-4-3+2+1+0-1+1-1-2+0";"duuudduuduuududuuudduurduddr"
"kjs_0224";"""Voi minuu, polone poiga""";"Kantele- ja jouhikkosävelmät";"Runosävelmien sukulaisia";"";"Feodor Pratshu/A. O. Väisänen";"1916";"109";"2/4";"G";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 84, äänitteet: ph. 128 c";"";"";"+0+5-1-4+4-2+2+1+2-2-1-2+2+1-3+2-4+0+0+2+2+1-1-2-2+4-2+3+2-2-1-2+3+2-2-3+2-4+0+0+0+5+2+2-2+0-2-3+3+2+0-2-1-2+2-4+0+0+0+5+2+2-2+0-2-3+3+2+0-2-1-2+2-4+0+0+0";"rudduduuuddduududrruuuddduduuddduuddudrrruuudrdduurdddudrrruuudrdduurdddudrrr"
"kjs_0225";"Kakkuri";"Kantele- ja jouhikkosävelmät";"Laulusävelmiä";"";"Pekka Lamberg/A. O. Väisänen";"1926";"110";"2/4";"G";"Sortavala";"";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko";"";"";"+16+3-19+16+3+0-2-1+1-3+0-14+14+3-17+14+3+0-1-2+2-16+0+0+16+1+2+0+0+2-5+1+2+0+0-2-1-2+5-2-1-2-14+16-16+0+16+1+2+0+0+2-5+1+2+0+0-2-1-2+5-2-1-2-14+16-16";"uuduurddudrduuduurddudrruuurruduurrddduddddudruuurruduurrddduddddud"
"kjs_0226";"Laulu";"Kantele- ja jouhikkosävelmät";"Laulusävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"110";"2/4";"a";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko";"";"";"+0+0-5+0+0+1+0+2+2+0-2+0-2+0-1+5-7+7+0+0-5+0+0+1+0+2+2+0-2+0-2+0-1+5-7+3-1-2-2+0+2+2+1+0-1-2-2+0+2+0+0+3-1-2-2+0+2+2+1+0-1-2-2+0+2+0+0";"rrdrruruurdrdrdudurrdrruruurdrdrdududddruuurdddrurrudddruuurdddrurr"
"kjs_0227";"Kukkuu";"Kantele- ja jouhikkosävelmät";"Laulusävelmiä";"";"Juho Vaittinen/A. O. Väisänen";"1916";"110";"2/4";"G";"Impilahti";"Hunttila";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko";"";"";"+0+0-5+0+0+2+0+1+2+0-2+0-1+0+1-3+0+0+3-1-2-2+0+4+1+2+0-2+0-1-2-2+0+0+5-1-2-2+0+4+1+2+0-2+0-1-2-2+0+0";"rrdrruruurdrdrudrrudddruuurdrdddrrudddruuurdrdddrr"
"kjs_0228";"Laulu";"Kantele- ja jouhikkosävelmät";"Laulusävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"111";"2/4";"a";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko";"";"";"+0+0+0+0+7-2+0+0+2-2+0+2-2-2-3+2+1+4-2+0+2-2-2-3+2+1+0-5+4+1-1-2+0+7-2+0+2-2-2-3+2+1+0-5+4+1-1-2+0";"rrrrudrrudruddduuudruddduurduuddrudruddduurduuddr"
"kjs_0229";"Ralli";"Kantele- ja jouhikkosävelmät";"Laulusävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"111";"2/4";"a";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 152, äänitteet: ph. 129 b";"muunnokset soitettu.";"";"+0+0+3-1+0+1+4-2-5+0+5-2-1-2+2+3-2-3+0+0+0+3-1+0+1+4-2-5+5-2-3+2+3-2-3+5-5+0+2-2+2+1-1-2+2-4+2+2-2+2+3-2-3+5-5+0+2-2+2+1-1-2+5-7+2+2-2+2+3-2-3";"rrudruuddruddduuddrrrudruuddudduuddudruduudduduuduuddudruduudduduuduudd"
"kjs_0230";"Laulu";"Kantele- ja jouhikkosävelmät";"Laulusävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"112";"2/4";"a";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 126, äänitteet: ph. 129 a";"";"";"-3+3-2-1-4+4+3-2-3+5-3+3-2-1-4+4+3-2-3-2+4+3-2+2+2-2-3+1-3-2+5+2+0+2-2-3+3-2-3";"duddduuddududdduuddduuduuddudduuruddudd"
"kjs_0231";"";"Kantele- ja jouhikkosävelmät";"Laulusävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"112";"2/4, 5/8";"G";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 69, äänitteet: ph. 128 b";"";"";"+2+5-5+3+0-1-2-2+2+5+0+0-2-3+5-5+0+2+1+2-5+3+0-1-2-2+2+5-5+3+0-1-2-2+0+0+4+1-1-2+2+3-2-3+2-4+0+7+0+0-2-3+5-5+0+2+1+2-5+3+0-1-2-2+2+5-5+3+0-1-2-2+0";"uudurddduurrddudruuudurddduudurdddrruudduuddudrurrddudruuudurddduudurdddr"
"kjs_0232";"Laulu";"Kantele- ja jouhikkosävelmät";"Laulusävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"112";"2/4";"G";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko";"";"";"+0+0+5-1-2+0+5-2-1-2+0+5+0-2-1+0+1-3+0+0-2+0+5+0-3+3+4-2+0-2-1-2+0-2+0";"rruddrudddrurddrudrrdrurduudrdddrdr"
"kjs_0233";"Laulu";"Kantele- ja jouhikkosävelmät";"Laulusävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"113";"2/4";"a";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 88, äänitteet: ph. 131 c";"";"";"-2+2-7+5-2-1+1+2-2+4-2+0-2-1+1-3+0+0+7-2+2-7+5-2-1+1+2-2+4-2+0-2-1+1-3+0+0+0+2+1-1-2-2+2+3-1-2+3+2-5+3-1-2+3+2-3+3-2-3+0+0+0+2+1-1-2-2+2+3-1-2+3+2-5+3-1-2+3+2-3+3-2-3+0+0";"dududduududrddudrrudududduududrddudrrruuddduudduududduududdrrruuddduudduududduududdrr"
"kjs_0234";"Laulu";"Kantele- ja jouhikkosävelmät";"Laulusävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"113";"2/4";"G";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 84, äänitteet: ph. 128 a";"";"";"+0+0+2+2+3-2-1+1-3+3-1-2+2+1-3+2+1-3+0+0+2+1+2+0+0-3+1-3+2+3-3+1-3-2+0+2+2+1+0-1+1-3+3-1+0+1-3+3-3+0+0+0+0+2+1+2+0+0+0-2-3+2+3-3+0+1-3-2+0+0";"rruuuddududduuduudrruuurrduduududdruuurdududrududrrrruuurrrdduudruddrr"
"kjs_0235";"Kakkunashshi""";"Kantele- ja jouhikkosävelmät";"Laulusävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"113";"2/4";"G";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko";"";"";"+0-3+1-3+5+2+0-2+0-3-2-2+4+1+2-7+2+2+0-4+2+3+2-3+1-3-2+4+1+2-7+2+2+0-4+2+3+2-3+1-3-2";"rduduurdrddduuuduurduuududduuuduurduuududd"
"kjs_0236";"Pajatus";"Kantele- ja jouhikkosävelmät";"Laulusävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"114";"2/4,  6/4,";"a";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 144, äänitteet: ph. 131 b";"muunnokset soitettu";"";"+0+2+0-2+0+0-2+7-3+1-3+7-2-2-3+3-1+1-3+0+0+0+2-2+2-2+0+0-2+7-3+1+4+0-2-2-3+3+0+0-1-2";"rurdrrdudududddududrrrududrrduduurdddurrdd"
"kjs_0237";"Paimenen virsi";"Kantele- ja jouhikkosävelmät";"Laulusävelmiä";"";"Juho Villanen/A. O. Väisänen";"1912";"114";"2/4";"A";"Savonranta";"Vuokala";"Etelä-Savo";"Itä-Suomen lääni";"";", soitin: Jouhikko, äänitteet: ph. 52 a";"Osa muunnoksista soitettu";"";"-2+2-2-1-2+2-2-2+0+7-2+2-2-1-2+2-2-2+0+5+0+0-5+5-1-2+2+0-2-2+0+5+0+0-5+5-1-2+2+0-2-2+0+5-1-2+5-2-1+0+1-1-4+0+5-1-2+5-2-1+0+1-1-4+0+5+0+0-5+5-1+1+0-1-2-2+0+5+0+0-5+5-1+1+0-1-2-2+0";"duddduddrududdduddrurrduddurddrurrduddurddrudduddruddrudduddruddrurrdudurdddrurrdudurdddr"
"kjs_0238";"Paimenen soitto";"Kantele- ja jouhikkosävelmät";"Laulusävelmiä";"";"Juho Villanen/A. O. Väisänen";"1912";"115";"2/4";"A";"Savonranta";"Vuokala";"Etelä-Savo";"Itä-Suomen lääni";"";", soitin: Jouhikko, äänitteet: ph. 52 b";"Osa muunnoksista soitettu";"";"+0+7-2+2-3+0+1-3-2+7-2+2-3+0+1-3-2+5+0-5+5-1-4+4+1-1-4+0+5+0-5+5-1-4+4+1-1-4+0+7-3+3-3+0+0+0-4+0+7-3+3-3+0+0+0-4+0+5-1-4+4+0-4+5-1+0-4+0+5-1-4+4+0-4+5-1+0-4+0";"rududruddududruddurdudduuddrurdudduuddrududrrrdrududrrrdruddurdudrdruddurdudrdr"
"kjs_0239";"Sermin Maijan ralli";"Kantele- ja jouhikkosävelmät";"Laulusävelmiä";"";"Juho Villanen/A. O. Väisänen";"1912";"115";"2/4";"D";"Savonranta";"Vuokala";"Etelä-Savo";"Itä-Suomen lääni";"";", soitin: Jouhikko, äänitteet: ph. 52 d";"muunnoksia ei soitettu";"";"+0+5-5+0+5+0+0-1+1+2+0-3-2+0-2+0+0+5-5+0+5+0+0-1+1+2+0-3-2+0-2+0+7+0+0+0+0-7+0+5+0+0+0+0+0-5+0+5+0+2+0+0+0-7+0+7+0-3+0-2+0-2+0";"rudrurrduurddrdrrudrurrduurddrdrurrrrdrurrrrrdrururrrdrurdrdrdr"
"kjs_0240";"Rinkitanssilaulu";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Juho Villanen/A. O. Väisänen";"1912";"116";"2/4";"d";"Savonranta";"Vuokala";"Etelä-Savo";"Itä-Suomen lääni";"";", soitin: Jouhikko, äänitteet: ph. 52 c";"";"";"+5+0+0+0-5+0+4+0+3+0+0+0+1-3+2-2-1+0+0+0-4+0+4+1+0-1-2-2+0+4+1+0+0+0-5+0+4+0+1+0+2+0+1-3+2-3+0+0+0+1-5+0+4+0+1-1-2-2+0";"urrrdrururrrududdrrrdruurdddruurrrdrurururududrrrudrurudddr"
"kjs_0241";"Maanitus";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Juho Vaittinen/A. O. Väisänen";"1916";"117";"2/4";"";"Impilahti";"Hunttila";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 144, äänitteet: ph. 133 a";"";"";"+0+0+0+0+0+0+0-2+2-3+3+0+0-2+2-3+3+0+0+0-2+2+0+0+0-2+2-3+1-3+0+5+0-2+2-3+1+0-1-2+3+2+0-5+5-3+1+0-1-2+3+2+0-5+5-3+1+0-1-2+3+2+0-5+5-2-1+1+0-1-2+3+2+0-5+5-2-1+1+0-1-2+3+2+0-5+5-2-1+1+0-1-2+3+2+0-5+5-2-1+1+0-1-2+3+2+0-5+5-2-1+1+0-1-2+3+2+0-5+5-2-1+1+0-1-2+3+2+0-5+5-2-1+1+0-1-2+3+2+0-5+5-2-1+1+0-1-2+3+2+0-5+5-2-1+1+0-1-2+3+2+0-5+5-2-1+1+0-1-2+3+2+0-5+5-2-1+1+0-1-2+3+2+0-5+5-2-1+1+0-1-2+3+2+0-5+5-2-1+1+0-1-2+3+2+0-5+5-7+5-1+0+3+0-5+5";"rrrrrrrdudurrdudurrrdurrrdududrurdudurdduurdudurdduurdudurdduurduddurdduurduddurdduurduddurdduurduddurdduurduddurdduurduddurdduurduddurdduurduddurdduurduddurdduurduddurdduurduddurdduurduddurdduurduddurdduurdududrurdu"
"kjs_0242";"Maanitus";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Juho Vaittinen/A. O. Väisänen";"1916";"119";"2/4";"";"Impilahti";"Hunttila";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 152, äänitteet: ph. 132 a";"";"";"+0-2+2-3+1-3+0+7-4-1+1-3+3-1+1-1-4+5+2-3-4+5-1+1-1+0+1+2-7+4+1-1+0+1+2-7+5+0+0+2-7+4+1+2-2-3+3+2-3-4+0+0+7+0+0+0+0-3+1-3+0+0+5+0-2-1+1-3+5+2-2-3+1-3+5-5+2+1-1-4+5+0+4-5-4+4+1+0+4-5+0+0-2+0+5-5+0+5+0-2+0-3+5+0+0+0-2+0-3+0+2+0+1+0+2+0-5+0-7+10-5+9-4+0-1+0-2+0+0+2+0+0+1-3+2+3-7+0+4+1+4+0+0-4+4+0-4-1-4+4+1+4-4+4+0-4-1+3+0-5+5-5+7-2-3+1-3+5-5+7-2-3+1-3+5+2-2-2-1+1-1-2+0+0+2+0+0+1+0+2+0-5+0+3+2+2-2-2+0-1+0-4+2-2";"rdududruddudududduuddududruuduudruudurruduuudduuddrrurrrrdudrrurdduduuddududuuddurudduurudrrdrudrurdrdurrrdrdrurururdrdududrdrdrrurruduudruuurrdurddduuudurddurdududdudududduduuddduddrrurrururdruuuddrdrdud"
"kjs_0243";"""Trepatshka""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"121";"2/4";"";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 152-160, äänitteet: ph. 130 a";"";"";"-5+5+0-2+2-3+1+2+0+0-2+2-3+1+2+0+0+0+0+0+0-2+2-3+1+2+0+0+0-3+1-1-2+0+0+0+2+1+2+0+0+2-2-2-1-2+2-2+2+1-3+0+2-4+2+0+0+0+0+0+0+0+0+0+2+1+2+0+0+2-2-2-1-2+2-2+2+1-3+0+2-4+2+0+0+0+0+0+0+0+0+0+2+1+2+0+0+2-2-2-1-2+2-2+2+1-3+0+5-3-2-2+5+2+0+0+0-2+2-3+1+2+0+0+0-3+1+2+0+0+0-3+1-3+2-4+4+1+2-3+3-5+2-4+4+1+2-3+1-1-2+0+0+0+0+0+0+2+1+2+0+0+2-2-2-1-2+2-2+2+1-3+0+2-4+2+0+0+0+0+0+0+0+0+0+2+1+2+0+0+2-2-2-1-2+2-2+2+1-3+0+5-3-2+0-2";"durduduurrduduurrrrrrduduurrrduddrrruuurrudddduduudrudurrrrrrrrruuurrudddduduudrudurrrrrrrrruuurrudddduduudruddduurrrduduurrrduurrrdududuuudududuuududdrrrrrruuurrudddduduudrudurrrrrrrrruuurrudddduduudruddrd"
"kjs_0244";"""Rissantka""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Pekka Lamberg/A. O. Väisänen";"1926";"122";"2/4";"";"Sortavala";"";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko";"";"";"-3-9+14-2-3+1-3+3-1-16+21-2-3+1+0-3+3-1-16+21-2-3+1+0-3+3-1+3-5+5-3+3-3+3-2-3+3-1+3-5+5-3+3-2-3+3-1+3-5+5-3+3-2-3+3-1-16+14+2+0+1+2-2-3+3-1-16+14+2+0+1+2-2-3+3-1-16+14+2+3-2-3+3-1-2+2+3-2-3+3-1-2+2+0+1-3+3-1+3-3+3+0+0+2-2-3+1-3+3-1+3+0+0+2-2-3+1-3+3-1-16+14+2-2+2+1-3+3-1-16+14+2-2+2+1-3+3-1-16+14+2-2+2+1-1-2+3-1-16+14+2-2+2+1-1-2+3-1+3-5+5-3+3-2-3+3-1-16+14+5-3+3-2-3+3-1-16+0+14+2+0+1-1-2+3-1-16+0+14+2+0+1-1-2+3-1-2-14";"dduddududduddurdudduddurdudududududdududududdududududdudduuruuddudduuruuddudduuuddudduudduddurudududurruddududurruddududduuduududduuduududduuduuddudduuduuddududududdudduududduddruurudduddruurudduddd"
"kjs_0245";"""Tshiizhik""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Juho Vaittinen/A. O. Väisänen";"1916";"123";"2/4";"";"Impilahti";"Hunttila";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 144, äänitteet: ph. 132 c";"";"";"+7+0+0+0+0+0+0+0-2+0-1+0-2+0+0+0+3+0-1-2-2+5+2+0+0+2-2-3+1-3+0+0+3";"urrrrrrrdrdrdrrrurddduurruddudrru"
"kjs_0246";"""Tshiizhik""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"124";"2/4";"";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 160, äänitteet: ph. 130 e";"";"";"-3+1+2-3+0+5-2-2-1-2-2+2+0+0+3-1-2+2-4+7-3+1+2-3+0+5-2-2-1-2-2+2+0+0+3-1-2+2-4+4+0+0+0+0+0+1-1-2-2+2-2+2+0+0+3-1-2+2-4+4+0+0+0+0+0+1-1-2-2+2-2+2+0+0+3-1-2+2-4";"duudrudddddurruddududuudrudddddurruddudurrrrrudddudurruddudurrrrrudddudurruddud"
"kjs_0247";"""Hof-falssi""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Juho Vaittinen/A. O. Väisänen";"1916";"124";"2/4";"";"Impilahti";"Hunttila";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 144, äänitteet: ph. 132 b";"";"";"+4+1+2+0+0+0-7+4+1+2+0+0+0+2+0+0-2-2-3+3-1-4+4+3+2+0+0-2+0+0-5+0+5-3-4+4+3+2+0+0-2+0+0-5+0+5-3-4+0+0";"uuurrrduuurrrurrdddudduuurrdrrdrudduuurrdrrdruddrr"
"kjs_0248";"""Hop-valssi""";"Kantele- ja jouhikkosävelmät";"Tanssisävelmiä";"";"Feodor Pratshu/A. O. Väisänen";"1916";"124";"2/4, 3/4";"";"Impilahti";"Koirinoja";"Laatokan Karjala";"Karjalan, Inkerin, ym. alueet";"";", soitin: Jouhikko, tempo: 152, äänitteet: ph. 130 d";"";"";"+4+1+2-2+2+2-5+1+2-2+2+2-2-3+1+2-2+2+2-2-5+2+1+2-7+7+0-2+4-4+2+0-3";"uuuduuduuduudduuduudduuudurdudurd"
